CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Oklahoma City,a metro park,OK,US,2018-03-03,dozens,24,,24,,,general protestors,Rallying in support of confederate flag,2,rally,0,0,0,0,0,1,http://kfor.com/2018/03/03/crowd-gathers-in-okc-in-support-opposition-of-confederate-flag-rally/,,,,
Oklahoma City,Republican Dan Fisher Campaign Rally,OK,US,2018-03-03,about 300,300,,300,,,GOP supporters,Republican Campaign Rally,2,rally,0,0,0,0,1,1,http://newsok.com/republican-fisher-says-hes-only-gubernatorial-candidate-to-call-for-abolishing-abortion/article/5585680?custom_click=rss,,,,
Palm Beach,Southern Blvd.,FL,US,2018-03-03,about 60,60,,60,,,general protestors,Rallying for Trump,2,rally,0,0,0,0,1,1,http://www.spokesman.com/stories/2018/mar/04/another-mar-a-lago-perk-for-the-president-trump-su/,,,,
Palm Beach,Southern Blvd.,FL,US,2018-03-03,about a dozen,12,,12,,,general protestors,Protesting Trump,1,protest,0,0,0,0,0,1,http://www.spokesman.com/stories/2018/mar/04/another-mar-a-lago-perk-for-the-president-trump-su/,,,,
Palo Alto,outside the Apple Store,CA,US,2018-03-03,,,,,,,Stanford Students Against Addictive Devices,Protesting Apple devices' addictiveness,0,protest,0,0,0,0,1,1,https://www.stanforddaily.com/2018/03/05/student-group-protests-apple-over-addictive-devices/,,,,
Philadelphia,City Hall,PA,US,2018-03-03,FB: 18,18,,18,,,National Youth Foundation,Rallying for women's rights,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/2081443438806733/,,,,
Roanoke Rapids,Centennial Park ,NC,US,2018-03-03,,,,,,,general protestors,End abuse against children,0,rally,0,0,0,0,1,1,http://www.rrdailyherald.com/news/local/youth-to-hold-anti-abuse-march/article_84aa7992-149e-11e8-ba8d-af5e8526bf71.html,,,,
Sebring,U.S. 27 just south of the New Life Way/Bayview Street intersection,FL,US,2018-03-03,,,,,,,general protestors,Protesting traffic danger,0,protest,0,0,0,0,1,1,http://yoursun.com/sunnews/sebring/sebringnews/14203248-696/story.html.csp,,,,
St. Joseph,Fredrick Blvd.,MO,US,2018-03-03,nearly 50,50,,50,,,general protestors,Protesting sexual assault,1,protest,0,0,0,0,1,1,http://www.newspressnow.com/news/local_news/rally-brings-awareness-to-sexual-assault/article_90c889bd-7a2f-57af-ac30-49bb08245b8a.html,,,,
Tallahassee,State Capitol,FL,US,2018-03-03,more than two dozen,24,,24,,,general protestors,Protesting proposal to arm teachers,1,protest,0,0,0,0,1,1,http://www.wctv.tv/content/news/Citizens-protest-the-arming-of-teachers-inside-classrooms-475738693.html,,,,
Tamarac,,FL,US,2018-03-03,,,,,,,general protestors,Protesting proposal to arm teachers,1,protest,0,0,0,0,1,1,https://www.nbcmiami.com/news/local/Teachers--475735803.html,,,,
Traverse City,Garland St.,MI,US,2018-03-03,FB: 202,202,,202,,,TC for Gun Reform,Rallying for gun control,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/180876762688077/,http://www.record-eagle.com/news/local_news/local-advocates-plan-gun-control-rallies/article_1bad2f7d-92a3-553a-8f92-df5ab02163ef.html,,,
Vancouver,Esther Shore Park,WA,US,2018-03-03,dozens,24,,24,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,http://katu.com/news/local/demonstrators-march-in-vancouver-for-dream-act-passage,,,,
Washington,The National Mall,DC,US,2018-03-03,FB: 168,168,,168,,,We Are Macedonia,Protesting Macedonian President,0,protest,0,0,0,0,1,1,https://www.facebook.com/events/1398245720287887/,,,,
Washington,Washington Convention Center,DC,US,2018-03-03,FB: 40,40,,40,,,Free the Tamimi Women,"Protesting AIPAC, violence against Palestinians",0,protest,0,0,0,0,1,1,https://www.facebook.com/events/1621807881234543/,,,,
Amherst,The Powerhouse,MA,US,2018-03-04,FB: 39,39,,39,,,general protestors,Rallying for missing and murdered indigenous women,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/151186448905828/,,,,
Bloomington,Bloomington Arts Center,IL,US,2018-03-04,about 90,90,,90,,,general protestors,Rallying for gun rights,2,rally,0,0,0,0,1,1,http://www.wandtv.com/story/37643414/pro-gun-rally-draws-crowd-in-bloomington,,,,
Boston,Aquarium MBTA,MA,US,2018-03-04,about 30,30,,30,,,general protestors,Rallying for climate action policy,1,rally,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2018/03/04/group-protests-city-development-amid-climate-change/4IWOfRohBuzwwAZTPM6z9J/story.html,,,,
Burlington,,VT,US,2018-03-04,,,,,,,general protestors,Protesting new fighter planes,0,protest,3,0,0,0,1,1,http://thehill.com/blogs/in-the-know/in-the-know/376672-ben-jerrys-co-founder-arrested-at-fighter-plane-protest,,,,
Decatur,Daikin Amphitheater,AL,US,2018-03-04,,,,,,,gerneral protestors,Protesting shooting deaths and violence,0,protest; vigil,0,0,0,0,1,1,http://www.wbrc.com/story/37637434/anti-gun-violence-march-in-decatur-saturday,,,,
Diboll,near Highway 59,TX,US,2018-03-04,about 200,200,,200,,,general protestors,Protesting tobacco,0,protest,0,0,0,0,1,1,http://lufkindailynews.com/news/local/article_b7ec6f9a-bcf0-575c-9454-0962bec6929f.html,,,,
Fairmont,Palatine Park,WV,US,2018-03-04,,,,,,,general protestors,Rallying for teacher's pay and benefits,1,rally,0,0,0,0,1,1,http://www.timeswv.com/news/school-employees-rally-at-palatine-park/article_908a6eae-2027-11e8-82ac-eb40f5614eea.html,,,,
High Ridge,High Ridge Blvd.,MO,US,2018-03-04,hundreds,200,,200,,,general protestors,Rallying for gun rights,2,rally,0,0,0,0,1,1,http://www.ksdk.com/article/news/local/pro-gun-rally-draws-hundreds-in-jeff-co-to-protest-gun-control/63-525388380,,,,
Houston,near the entrance to NRG Park,TX,US,2018-03-04,photo: 7,7,,7,,,general protestors,Protesting animal cruelty at rodeo,0,protest,0,0,0,0,1,1,https://www.houstonchronicle.com/entertainment/rodeo/article/Activist-s-protest-against-RodeoHouston-goes-12735782.php#photo-15193778,,,,
Jackson,Union University,TN,US,2018-03-04,,,,,,,general protestors,Evangelism Rally,0,rally,0,0,0,0,1,1,https://www.jacksonsun.com/story/news/local/2018/03/10/union-hosts-evangelism-rally/413325002/,,,,
New Kensington,Parking Lot,PA,US,2018-03-04,more than 150,150,,150,,,general protestors,Rallying for officer killed in the line of duty,0,rally,0,0,0,0,1,1,http://triblive.com/local/valleynewsdispatch/13364144-74/new-kensington-vigil-draws-150-to-honor-fallen-police-officer-brian-shaw,,,,
Peoria,U.S. District Courthouse,IL,US,2018-03-04,about 100,100,,100,,,Conversations on the Fringe,Protesting gun violence in the wake of school shooting,1,protest,0,0,0,0,1,1,http://www.pjstar.com/news/20180304/peoria-area-students-all-in-this-together-in-protest-against-gun-violence,,,,
Pittsfield Township,the 4000 block of Washtenaw Avenue,MI,US,2018-03-04,,,,,,,general protestors,Protesting white nationalist speaker (Richard Spencer),1,protest,1,0,0,0,1,1,https://www.clickondetroit.com/news/police-alt-right-supporter-of-richard-spencer-charged-after-pointing-gun-a-protesters,,,,
Pueblo,,CO,US,2018-03-04,,,,,,,general protestors,Protesting dogfighting,0,protest,0,0,0,0,1,1,http://www.fox21news.com/news/local/people-rally-to-protect-dogs-involved-in-pueblo-dogfighting-operation/1010310206,,,,
Salem,State Capitol,OR,US,2018-03-04,,,,,,,Northwest Trump Alliance for Change,Rallying for Trump,2,rally,0,0,0,0,1,1,http://katu.com/news/local/march-4-trump-met-with-counter-protests-in-salem,,,,
Salem,State Capitol  ,OR,US,2018-03-04,,,,,,,general protestors,Protesting Trump,1,protest,0,0,0,0,0,1,http://katu.com/news/local/march-4-trump-met-with-counter-protests-in-salem,,,,
San Diego,SeaWorld,CA,US,2018-03-04,,,,,,,PETA,Protesting captivity of orcas,0,protest,0,0,0,0,1,1,http://fox5sandiego.com/2018/03/04/peta-protest-release-the-orcas/,,,,
Selma,Edmund Pettus Bridge ,AL,US,2018-03-04,thousands,2000,,2000,,,general protestors,rallying to commemorate Bloody Sunday/protesting racism,1,rally,0,0,0,0,0,1,https://www.selmatimesjournal.com/2018/03/04/thousands-march-across-edmund-pettus-bridge-to-pay-homage-to-bloody-sunday/,,,,
Selma,First Baptist Church,AL,US,2018-03-04,,,,,,,Poor People's Campaign,Rallying for a higher minimum wage,0,rally,0,0,0,0,1,1,https://www.selmatimesjournal.com/2018/03/01/poor-peoples-campaign-rally-to-be-held-at-first-baptist/,,,,
Sterling,Sterling Common,MA,US,2018-03-04,about 14,14,,14,,,general protestors,Rallying for gun control,1,rally,0,0,0,0,1,1,http://www.telegram.com/news/20180304/activists-rally-in-sterling-for-stricter-gun-laws,,,,
Tallahassee,State Capitol,FL,US,2018-03-04,several dozen; FB:284,36,,284,,,general protestors,Rallying for gun rights,2,rally,0,0,0,0,1,1,https://www.facebook.com/events/410226682736055/,http://www.tampabay.com/florida-politics/buzz/2018/03/04/in-nra-rally-outside-florida-capitol-gun-owners-remind-lawmakers-they-too-can-vote-them-out/,https://www.tallahassee.com/story/news/2018/03/01/pro-second-amendment-rallyintally-held-florida-capitol-sunday/383654002/,,
Washington,,DC,US,2018-03-04,about 500,500,,500,,,general protestors,Protesting Israel; rallying for Palestinians,0,rally,0,0,0,0,1,1,https://www.aljazeera.com/news/2018/03/protesters-gather-start-2018-aipac-conference-180304204045907.html,,,,
Austin,,TX,US,2018-03-05,,,,,,,United We Dream,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.statesman.com/news/austin-dreamers-protest-against-daca-deadline/rHnb2YJJN9Zj7q09CmpgyH/,,,,
Camden,,NJ,US,2018-03-05,about 40,40,,40,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,http://www.philly.com/philly/news/dreamers-daca-immigration-human-rights-trump-demonstration-mexico-deportation-20180305.html,,,,
Cincinnati,Walnut St.,OH,US,2018-03-05,FB: 17,17,,17,,,Youth Educating Society,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/1999425246739151/,,,,
Clatskanie,"from Clatskanie Middle/High School to Bel Air Drive, along Highway 30 to Nehalem Street, and uphill to the elementary school",OR,US,2018-03-05,200-300,200,,300,,,general protestors,Protesting firing of school principal,0,protest,0,0,0,0,1,1,https://www.thechronicleonline.com/news/student-march-supporting-ces-principal-draws-community/article_5ef3140f-6b8c-5256-a032-656bebd342f4.html,,,,
Colorado Springs,Mitchell High School,CO,US,2018-03-05,,,,,,,Students,Rallying for DREAM Act,1,rally,0,0,0,0,0,1,http://www.fox21news.com/news/local/colorado-springs-students-walk-out-in-protest-of-daca-deadline/1010927492,,,,
Colorado Springs,Occupy Acacia Park,CO,US,2018-03-05,FB: 61,61,,61,,,Springs Dream Team,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/972166639602908/,,,,
Colorado Springs,Pine Creek High School,CO,US,2018-03-05,,,,,,,students,protesting firing of theatre director,0,protest,0,0,0,0,0,1,http://gazette.com/pine-creek-high-theater-students-protest-removal-of-director/article/1622150,,,,
Concord,Hotel,NH,US,2018-03-05,Dozens,24,,24,,,Convservation Law Foundation NH,Protesting offshore drilling,1,protest,0,0,0,0,1,1,http://www.concordmonitor.com/Off-shore-drilling-on-display-in-New-Hampshire-16003967,,,,
Delray Beach,,FL,US,2018-03-05,dozens,24,,24,,,Grandparents,Rallying for safer schools,0,rally,0,0,0,0,1,1,https://www.wptv.com/news/region-s-palm-beach-county/delray-beach/grandparents-rally-for-safer-schools,,,,
Detroit,Hart Plaza,MI,US,2018-03-05,,,,,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.freep.com/story/news/2018/03/05/daca-immigrants-rally-detroit-deadline-set-trump-expires/396779002/,,,,
East Lansing,Pavilion for Agriculture,MI,US,2018-03-05,close to 500,500,,500,,,general protestors,Protesting appearance by Richard Spencer,1,protest,0,0,0,0,1,1,http://www.mlive.com/news/ann-arbor/index.ssf/2018/03/lansing_residents_celebrate_di.html,https://www.lansingstatejournal.com/story/news/local/2018/03/05/richard-spencer-michigan-state/397727002/,,,
El Paso,El Paso Community College,TX,US,2018-03-05,FB: 18,18,,18,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/162675904530972/,,,,
Fort Bragg,US Military Installation,NC,US,2018-03-05,,,,,,,Friends of the NRA,Pro Gun rally,2,protest,0,0,0,0,1,1,http://www.advocate-news.com/general-news/20180301/friends-of-nra-event-draws-discussion-planed-protest,,,,
Hanford,N. Irwin St.,CA,US,2018-03-05,FB: 32,32,,32,,,UFW Foundation,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/203094330273647/,,,,
Harrisburg,Federal Courthouse,PA,US,2018-03-05,about 50,50,,50,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,http://www.readingeagle.com/news/article/local-dreamers-rally-in-harrisburg,,,,
Houston,Kirby St.,TX,US,2018-03-05,FB: 114,114,,114,,,United We Dream Houston,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/581648772186527/,,,,
Indianapolis ,intersection of East Ohio and North Pennsylvania Streets,IN,US,2018-03-05,,,,,,,general protestors,Rallying for DREAM Act,1,rally,19,0,0,0,1,1,https://www.indystar.com/picture-gallery/news/2018/03/06/local-religious-labor-leaders-arrested-during-daca-protest-downtown/32661363/,https://www.theindychannel.com/news/local-news/indianapolis/dozens-arrested-as-part-of-daca-protest-in-downtown-indy,,,
Irvine,Office of Representative Mimi Walters,CA,US,2018-03-05,more than 150,151,,151,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.ocregister.com/2018/03/05/daca-advocates-rally-in-l-a-irvine-across-country-while-uc-calls-for-bipartisan-legislation/,,,,
Kalamazoo,Gull Road outside Borgess Medical Center,MI,US,2018-03-05,several dozen,36,,36,,,general protestors,Protesting medical staffing cuts,0,protest,0,0,0,0,1,1,http://wwmt.com/news/local/cvt-story,http://wwmt.com/news/local/borgess-nurses-demanding-safer-patient-policies-stage-demonstration-outside-hospital,,,
Kansas City,Jackson County,MO,US,2018-03-05,FB: 13,13,,13,,,Heartland Alliance for Progress,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/160127581356479/,,,,
Kinderhook,Rep. Faso's office,NY,US,2018-03-05,more than a dozen,12,,12,,,Clean DREAm Faso 9,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.hudsonvalley360.com/article/%E2%80%98faso-9%E2%80%99-continues-protest-0,,,,
Kingston,Broadway,NY,US,2018-03-05,FB: 41,41,,41,,,Citizen Action of New York - Hudson Valley Chapter,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/187089078734728/,,,,
Lasing,Michigan State University,MI,US,2018-03-05,estimated 500 protesters,500,,500,,,Students; general protestors,Protest Richard Spencer,0,protest,25,0,4,0,1,1,https://www.detroitnews.com/story/news/local/michigan/2018/03/06/msu-spencer-speech-arrest-injuries/32671325/,,,,
Lincoln,State Capitol,NE,US,2018-03-05,FB: 60,60,,60,,,Define American,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,http://www.dailynebraskan.com/news/unl-lincoln-community-rallies-in-support-of-dreamers/article_37dc29c8-20f9-11e8-9b08-e73a121abded.html,https://www.facebook.com/events/735786043286622/,,,
Los Angeles,City Hall,CA,US,2018-03-05,FB: 258,258,,258,,,Coalition for Humane Immigrant Rights,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/419512938505487/,,,,
Milton,Congresswoman Karen Handel's office,GA,US,2018-03-05,,,,,,,general protestors,Counterprotest in support of gun rights,2,protest,0,0,0,0,0,1,http://www.koaa.com/story/37651024/students-hold-dueling-gun-control-rallies,,,,
Milton,Milton High School to Congresswoman Karen Handel's office,GA,US,2018-03-05,about 100,100,,100,,,students,Protesting/rallying for gun control in the wake of school shooting,1,protest,0,0,0,0,1,1,http://www.koaa.com/story/37651024/students-hold-dueling-gun-control-rallies,,,,
Milwaukee,Several high schools,WI,US,2018-03-05,,,,,,,Students,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,http://www.waow.com/story/37649678/2018/03/Monday/milwaukee-students-walk-out-in-protest-of-daca-deadline,,,,
Montgomery,Cobb campaign headquarters,AL,US,2018-03-05,,,,,,,Cobb Supporters,Campaigning for Governor,0,rally,0,0,0,0,1,1,http://www.newsobserver.com/news/politics-government/national-politics/article203649044.html,,,,
New Brunswick,Robeson Campus Center,NJ,US,2018-03-05,more than 200,200,,200,,,general protestors,Rallying for DREAM Act,1,rally,0,0,0,0,1,1,https://www.app.com/story/news/politics/new-jersey/2018/03/05/dreamers-daca-rally/395439002/,,,,
New York,"Flushing, Queens",NY,US,2018-03-05,Hundreds,200,,200,,,New York Immigration Coalition,Rallying for DREAM Act,1,rally,0,0,0,0,0,1,http://pix11.com/2018/03/05/hundreds-rally-on-behalf-of-dreamers-on-dacas-march-5-deadline/,https://twitter.com/thenyic/status/971046912655810561,,,
New York,Manhattan Supreme Court,NY,US,2018-03-05,some 30,30,,30,,,general protestors,Rallying for disability rights,0,rally,0,0,0,0,0,1,http://www.nydailynews.com/new-york/manhattan/activists-rally-accessible-subways-court-article-1.3857022,,,,
