CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Princeton,,,NJ,US,2018-11-17,six,6,,6,,,New Jersey European Heritage Association,for white supremacy,2,demonstration,0,0,0,0,1,1,https://www.adl.org/resources/backgrounder/new-jersey-european-heritage-association-njeha,,,,
Richland,,Benton,WA,US,2018-11-17,A handful ,,,,,,Gun advocates,Against Iniative 1639; pro-gun,2,Protest,0,0,0,0,1,1,https://keprtv.com/sponsored/fired-up-gun-advocates-rally-in-favor-of-repealing-1693,,,,
Salt Lake City,Salt Lake City Police Department,Salt Lake,UT,US,2018-11-17,more than 50,50,,50,,,Utah Against Brutality; the Rose Park Brown Berets; Belgard family,Anti-police brutality,0,Protest,0,0,0,0,1,1,http://www.fightbacknews.org/2018/11/19/salt-lake-rallies-cody-belgard-shot-back-and-killed-slcpd,,,,
Salt Lake City,Whole Foods,Salt Lake,UT,US,2018-11-17,A group,,,,,,Animal rights activists,Call for a change in the treatment of animals and consumption of animal products; for animal welfare,0,Protest,0,0,0,0,1,1,https://fox13now.com/2018/11/17/animal-rights-protesters-storm-into-whole-foods-in-trolley-square-police-called/,https://www.sltrib.com/news/2018/11/19/animal-rights-activists,,,
Tulare,,Tulare,CA,US,2018-11-17,A handful ,,,,,,general protesters,Want more border security,2,Protest,0,0,0,0,1,1,https://www.visaliatimesdelta.com/story/news/2018/11/18/border-control-protesters-hit-streets-tulare/2042590002/l,,,,
Washington,St. Augustine,St. Johns,FL,US,2018-11-17,around 150 ,150,,150,,,St. Paul AME Church ,Against Confederate monuments,1,Protest,0,0,0,0,1,1,https://www.staugustine.com/news/20181117/order-prevails-as-protesters-again-crash-nights-of-lights,,,,
New York,MoMA,New York,NY,US,2018-11-18,40 plus,40,,40,,,Musume staff ,demanding better wages ,0,protest,0,0,0,0,1,1,http://www.artnews.com/2018/12/21/year-protest-met-chapel-hill-kochi-beyond/,https://hyperallergic.com/471942/unionized-art-installers-and-maintenance-crew-protest-low-wages-at-moma-ps1/,,,
Sacramento ,Outside of the California State Capitol building ,Sacramento,CA,US,2018-11-18,about 30,30,,30,,,Traditional Worker Party,for white nationalism,2,Protest,0,10,0,0,1,1,https://sacramento.cbslocal.com/2016/06/26/multiple-people-stabbed-during-rally-at-state-capitol/,,,,
Sacramento ,Outside of the California State Capitol building ,Sacramento,CA,US,2018-11-18,about 400,400,,400,,,general protesters,against white nationalism; against hate,1,counter-protest,0,(see above),0,0,1,1,https://sacramento.cbslocal.com/2016/06/26/multiple-people-stabbed-during-rally-at-state-capitol/,,,,
San Francisco,,San Francisco,CA,US,2018-11-18,around 20,20,,20,,,Democratic Socialists of America,Address air pollution and housing crisis,0,Protest,0,0,0,0,1,1,https://missionlocal.org/2018/11/protesters-decry-san-franciscos-efforts-to-protect-homeless-from-toxic-air/,,,,
Springfield,North End,Hampden,MA,US,2018-11-18,more than 50 ,50,,50,,,Greater Springfield Campaign Nonviolence,Advocates for nonviolence,0,March,0,0,0,0,1,1,https://www.youtube.com/watch?v=X8wGZEiTarI,https://www.masslive.com/news/index.ssf/2018/11/springfield_residents_police_j.html,,,
Amesbury,"Outside U.S. Representative Seth Moulton's town hall meeting. Amesbury Town Hall, 62 Friend St. ",Essex,MA,US,2018-11-19,,,,,,,North Shore Democratic activists,Against Seth Moulton's campaign,0,Protest,0,0,0,0,1,1,https://www.salemnews.com/news/activists-to-protest-outside-moulton-s-amesbury-town-hall-meeting/article_323e1cf8-ec12-11e8-b13a-0bd72377e2e1.html,,,,
Boston,City Hall. Outside of Mayor Marty Walsh's office. ,Suffolk,MA,US,2018-11-19,more than 200,200,,200,,,general protesters,Against gun violence in schools,1,Protest,0,0,0,0,1,1,https://www.telegram.com/news/20181119/boston-students-walk-out-to-protest-gun-violence,https://www.bostonglobe.com/metro/2018/11/19/bps-students-stage-walkout-protest-school-closures-gun-homicides/hePlA5pul5GfDD9hhpIEEK/story.html,https://www.wcvb.com/article/students-gather-outside-mayor-walshs-office-to-protest-gun-violence-school-closures/25227259,,
Cincinnati ,,Hamilton,OH,US,2018-11-19,,,,,,,general protesters,Against the closing of the Over-the-Rhine Senior Center,0,Protest,0,0,0,0,1,1,https://www.wcpo.com/news/local-news/hamilton-county/cincinnati/community-comes-together-to-support-otr-senior-center,,,,
Hagerstown,Outside of the Chesapeake and Ohio Canal National Historical Park headquarters,Washington,MD,US,2018-11-19,,,,,,,general protesters,Against natural-gas popeline under the Ptomac River,0,Protest,0,0,0,0,1,1,https://www.heraldmailmedia.com/news/local/natural-gas-pipeline-protesters-take-petition-to-c-o-office/article_41e48ef8-e1fd-5ef7-93d4-75920b142857.html,,,,
Hartford,Metropolitan District's headquarters on Main Street,Hartford,CT,US,2018-11-19,about two dozen,24,,24,,,Members of Save Our Water CT and students from Watkinson School,"protesting plan to provide discounts on water to large volume users - plan was already scrapped, but they want it to stay that way",1,rally,0,0,0,0,1,1,https://www.courant.com/breaking-news/hc-br-hartford-mdc-protest-20181119-story.html,,,,
Lindside,,Monroe,WV,US,2018-11-19,na,1,,1,,,general protestor,anti-Mountain Valley Pipeline ,0,protest,1,0,0,0,1,1,http://www.wvpublic.org/post/man-straps-self-machine-protest-pipeline#stream/0,,,civil dis; others protested in nearby parking lot,
Middleton,Middle High School,Dane,WI,US,2018-11-19,Dozens,24,,24,,,general protesters,Protesting allegations of sexual harrassment at Middleton High School,0,Protest,0,0,0,0,1,1,http://www.dailycardinal.com/article/2018/11/he-has-a-special-place-in-hell-middleton-high-school-students-protest-against-sexual-harassment,https://wkow.com/news/top-stories/2018/11/19/tonight-at-5-student-protest-targets-sexual-harassment-assault-at-middleton-high-school/,,,
New York ,Intercontinental Hotel,New York,NY,US,2018-11-19,,,,,,,general protesters,Rally for the right to rent homes through AirBnB,0,Rally,0,0,0,0,1,1,https://pix11.com/2018/11/19/airbnb-hosts-rally-for-right-to-share-their-home/,https://www.amny.com/news/airbnb-hotels-nyc-1.23592895,,,
San Antonio,Whataburger's Headquarters. 300 Concord Plaza.,Bexar,TX,US,2018-11-19,count pic,6,,6,,,general protesters,Against the use of styrofoam cups and containers at Whataburger,0,Protest,0,0,0,0,1,1,https://www.chron.com/business/local/article/Environmental-groups-call-on-Whataburger-to-stop-13405621.php?ipid=hpctp#photo-16529220,https://www.kens5.com/article/news/local/what-a-waste-local-environmentalists-protest-whataburger-cups/273-615987779,,,
Springfield,outside City Hall,Greene,MO,US,2018-11-19,about 20,20,,20,,,Missouri Jobs with Justice,protesting DelCo for committing wage theft and payroll fraud,0,protest,0,0,0,0,1,1,https://www.news-leader.com/story/news/local/ozarks/2018/11/19/protesters-rally-against-construction-company-city-hall/2061781002/,,,,
Walterboro,Colleton County Council Chambers,Colleton,SC,US,2018-11-19,,,,,,,general protesters,Protesting insufficient paper ballots at election,0,Protest,0,0,0,0,1,1,http://www.live5news.com/2018/11/20/colleton-county-citizens-protest-election-commission/,,,,
Westport,outside Matsu Sushi restaurant,Fairfield,CT,US,2018-11-19,Count pic,6,,6,,,fired employees and Flushing Workers Center,"protesting Matsu sushi restaurant, following judges ruling that two wrongfully fired employees should be reinstated and owners refused",0,protest,0,0,0,0,1,1,https://www.westport-news.com/news/article/Matsu-Sushi-ordered-to-reinstate-fired-workers-13412280.php#photo-16539532,,,count pic,
Yorktown ,Outside City Hall Meeting ,Delaware,IN,US,2018-11-19,,,,,,,Yorktown United,protesting the city's decision to demolish a local neighborhood ,0,vigil,0,0,0,0,1,1,https://landownerattorneys.com/yorktown-indiana-residents-protesting-redevelopment-project-eminent-domain/,,,,
Biloxi,New Bethel MB Church,Harrison,MS,US,2018-11-20,,,,,,,Poor People’s Campaign,voter rally for Democratic candidates,1,rally,0,0,0,0,1,1,https://www.sunherald.com/news/politics-government/election/article221975060.html,,,,
Folsom,Outside SeaQuest Aquarium,Sacramento,CA,US,2018-11-20,,,,,,,PETA,protesting against the opening of SeaQuest Aquarium,0,protest,0,0,0,0,1,1,https://sacramento.cbslocal.com/2018/11/20/peta-protest-seaquest-folsom-grand-opening/,,,,
Kansas City,Oak Park High School,Johnson,MO,US ,2018-11-20,,,,,,,students,protesting against the Trump administration's definition of gender under Title IX,1,"protest, walk out",0,0,0,0,1,1,https://www.kctv5.com/news/oak-park-students-walk-out-in-protest-over-proposed-changes/article_49c8359a-ecec-11e8-a7e0-73a62be8958d.html,,,,
Lorain,outside Mercy Regional Medical Center,Lorain,OH,US,2018-11-20,more than 100,100,,105,,,SEIU 1199,protesting to improve healthcare coverage for the nurses and other employees,0,protest,0,0,0,0,1,1,https://www.morningjournal.com/news/lorain-county/nurses-strike-march-at-lorain-mercy-regional-medical-center/article_2cacc3e2-ed2b-11e8-a0f7-cb28534aece6.html,,,,
New Haven,Elm St. courthouse,New Haven,CT,US,2018-11-20,FB: 116,116,,116,,,New Haven Pride Center,rally for and remember Trans lives lost; pro-LGBTQ,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/2173046456059125/,,,,
Salt Lake City,outside capitol,Salt Lake,UT,US,2018-11-20,na,100,,100,,,Direct Action Everywhere,prevent cruelty at farms; ask govt to investigate health risks associated with large-scale agriculture,0,protest,0,0,0,0,1,1,https://kutv.com/news/local/babe-actor-among-animals-rights-protesters-at-utah-capitol,,,,
Los Angeles,Hall of Justice,,CA,US,2018-11-21,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey, against racism",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
St.Paul,Minneapolis-St. Paul International Airport,Ramsey,MN,US,2018-11-21,about 60,60,,60,,,"SEIU, UNITE HERE, Delta employees",protesting in favor of a $15 minimum wage and unionization,0,protest,0,0,0,0,1,1,http://www.startribune.com/msp-airport-workers-rally-for-15-minimum-wage-unionization/501050642/,,,,
Woodside,43 avenue and 51st street,Queens,NY,US,2018-11-21,about 150,150,,150,,,general protestors,protesting against new bike lanes that reduce parking and make traffic more dangerous,0,protest,0,0,0,0,1,1,https://www.qchron.com/editions/western/bike-lanes-blasted-at-woodside-rally/article_c0572270-d71c-54d9-b380-5e0eee7a1efc.html,,,,
New Bedford,outside home of Bristol County Sheriff Thomas Hodgson,Bristol,MA,US,2018-11-22,over a dozen; about 20,12,,20,,,FANG Collective; general protestors,"against separations of immigrant families, against sheriff's cooperation with ICE",1,protest,0,0,0,0,1,1,https://upriseri.com/news/immigration/2018-11-22-hodgson/,http://wbsm.com/protesters-demonstrate-at-sheriff-hodgsons-dartmouth-home/,,one report said home is in New Bedford,
San Francisco,on the island of Alcatraz,San Francisco,CA,US,2018-11-22,more than 5000,5000,,5000,,,"Native Americans, Indiginous Peoples, and allies","""Indiginous peoples sunrise ceremony"" demonstration to commemorate the Alcatraz Occupation",1,protest; demonstration,0,0,,0,1,1,https://www.theguardian.com/us-news/2018/nov/22/thanksgiving-native-american-sunrise-ceremony-alcatraz-occupation-protest,https://www.kalw.org/post/unthanksgiving-alcatraz#stream/0,,Some sources call this event a protest but could also be classified as more of a celebration,
Beverly Hills,Rodeo Drive,Los Angeles,CA,US,2018-11-23,,,,,,,Last Chance for Animals,protesting against stores selling fur coats,0,protest,0,0,0,0,1,1,https://abc7.com/pets-animals/animal-activists-protest-on-rodeo-drive-for-fur-free-friday/4749384/,,,,
Chicago,Chatham; 8560 S. Cottage Grove Ave; Target store,Cook,IL,US,2018-11-23,about a dozen,12,,12,,,general protestors,protest Target closing this location,0,protest,0,0,0,0,1,1,https://chicago.suntimes.com/business/target-black-friday-closure-protest-notanothercent-chatham-morgan-park/,https://wgntv.com/2018/11/23/black-friday-protest-planned-over-south-side-target-store-closings/,,,
Morrisville,US Citizenship and Immigration Services office,Wake,NC,US,2018-11-23,26 arrested,26,,26,,,general protestors,protesting arrest of local undocumented man; anti-ICE,1,protest,26,1,0,0,1,1,https://www.wral.com/dozens-arrested-after-undocumented-man-living-in-durham-church-for-11-months-detained/18015326/,,,civil dis,
Pasco,Burden Blvd and Road 68,Franklin,WA,US,2018-11-23,a handful,8,,8,,,general protestors,"trying to repeal Initiative 1639, which raises the minimum age to buy guns",2,protest,0,0,0,0,1,1,https://keprtv.com/news/local/gun-advocates-protest-at-busy-intersection-in-spite-of-wet-weather,,,,
Portland,"Pioneer Place, 700 S.W. 5th Ave.",Multnomah,OR,US,2018-11-23,about 60,60,,60,,,People for the Ethical Treatment of Animals,Against the global wool industry,0,Protest; demonstration,0,0,0,0,1,1,https://pamplinmedia.com/pt/9-news/413080-314154-peta-protests-cruel-wool-in-portland-at-never21-rally,,,,
Seattle,Central District,King,WA,US,2018-11-23,FB: 100,100,,100,,,Black Lives Matter Seattle,call to shop Black only,0,protest,0,0,0,0,1,1,http://mynorthwest.com/1194790/black-lives-matter-seattle-black-friday-protest/?,,,,
Hoover,Outside a mall,Jefferson,AL,US,2018-11-24,over 200,200,,200,,,general protestors,protesting the shooting and killing of the wrong person by police in the mall,0,protest,0,0,0,0,1,1,https://www.jsonline.com/story/news/nation-now/2018/11/24/mall-shooting-man-killed-officer-not-shooter-police-say/2103534002/,,,,
Minneapolis,In front of the Minneapolis Federal Building at 4th Street and 4th Avenue,Hennepin,MN,US,2018-11-24,,,,,,,MN Immigrant Rights Action Committtee; Minnesota Caravan Solidarity,In support of migrant caravan,1,Rally,0,0,0,0,1,1,http://www.fightbacknews.org/2018/11/24/minnesotans-rally-support-migrant-caravan,,,,
Morrisville,Outside the federal immigration office,Wake,NC,US ,2018-11-24,at least 20,20,,20,,,general protestors,protesting against the detainment of a man by ICE,1,protest,20,0,0,0,1,1,https://www.wivb.com/news/dad-who-lived-in-church-for-a-year-arrested-by-ice-sparking-protest/,,,,
New York,outside the Dolce & Gabbana store in Soho,New York,NY,US,2018-11-24,,,,,,,PETA,protesting mistreatment of animals,1,protest,0,0,0,0,1,1,https://www.peta.org/blog/bojana-novakovic-ditches-fur-anti-fur-protest/?utm_source=PETA::Twitter&utm_medium=Social&utm_campaign=1218::skn::PETA::Twitter::Bojana%20Novakovic%20Ditches%20Fur::::tweet,https://www.instagram.com/p/BqnO5_sFmJf/?utm_source=ig_embed,,,
Wilkes-Barre,Public Square,Luzerne,PA,US,2018-11-24,dozens,24,,24,,,general protestors,rallying in support of Planned Parenthood,1,rally,0,0,0,0,1,1,https://wnep.com/2018/11/24/planned-parenthood-rally-draws-crowd-in-wilkes-barre/,,,,
Denver,,Denver,CO,US,2018-11-25,dozens ,24,,24,,,general protestors,rallying to support migrant caravan,1,rally,0,0,0,0,1,1,https://denver.cbslocal.com/2018/11/26/rally-migrant-caravan-denver/,,,,
San Ysidro,U.S.-Mexico border,San Diego,CA,US,2018-11-25,na,500,,500,,,general protestors,rallying to support migrant caravan,1,rally,0,0,0,0,1,1,https://www.yahoo.com/news/protesters-san-ysidro-california-rally-044309807.html,https://www.newsweek.com/let-them-all-americans-rally-southern-border-solidarity-migrant-caravan-amid-1230569,,,
Biloxi,Mississippi Coast Coliseum,Harrison,MS,US,2018-11-26,Several thousand,3000,,3000,,,Trump campaign,supporting campaign of Sen. Hyde-Smith (R-MS) in runoff election; pro-Trump,2,rally,0,0,0,0,0,1,https://www.clarionledger.com/story/news/politics/elections/2018/11/26/highlights-trumps-biloxi-rally-supporting-hyde-smith/2091769002/,https://www.cnn.com/politics/live-news/trump-rally-mississippi-nov-18/index.html,,feat. President Trump,
Biloxi,Mississippi Coast Coliseum,Harrison,MS,US,2018-11-26,About 50,50,,50,,,general protestors,against Sen. Hyde-Smith; against Trump,1,counter-protest,0,0,0,0,0,1,https://www.clarionledger.com/story/news/politics/elections/2018/11/26/highlights-trumps-biloxi-rally-supporting-hyde-smith/2091769002/,,,,
Evans,SAIL School for Arts Infused Learning,Columbia,GA,US,2018-11-26,,,,,,,general protestors,Protesting changes to SAIL,0,Protest,0,0,0,0,1,1,https://www.wrdw.com/content/news/Both-principals-out-at-SAIL-Charter-School--500876671.html,,,,
Hoover,U.S. Highway 31 near Interstate 459,Jefferson,AL,US,2018-11-26,several dozen,36,,36,,,general protestors,protesting police shooting of local Black man; against racism,1,protest,0,0,0,0,1,1,https://www.wvtm13.com/article/live-protest-in-hoover-over-deadly-riverchase-galleria-mall-shooting/25311739,,,,
Indiana,Indiana Regional Medical Center,Indiana,PA,US,2018-11-26,about 370,370,,370,,,IRMC nurses,striking to protest drastic changes asked for by hospital management,1,strike,0,0,0,0,1,1,https://www.theguardian.com/us-news/2018/dec/22/indiana-pennsylvania-nurses-strike?CMP=twt_a-world_b-gdnworld,,,,
Jackson,Local Church,Hinds,MS,US,2018-11-26,about 200,200,,200,,,Mike Espy campaign,rallying for Democratic candidate,1,rally,0,0,0,0,1,1,https://www.apnews.com/5e53bd574ee74dcbbb3b8a1a08d4e859,,,,
New Haven,Federal Courthouse,New Haven,CT,US,2018-11-26,40-50,40,,50,,,general protestors,In support of immigration,1,Protest; rally,0,0,0,0,1,1,https://www.lmtonline.com/news/article/Border-clash-sparks-protest-in-New-Haven-13423399.php,,,,
New York,an Amazon bookstore in Manhattan,New York,NY,US,2018-11-26,more than 100,100,,100,,,general protestors,protesting Amazon's future headquarters in the city,1,protest,0,0,0,0,1,1,https://www.wafb.com/2018/11/27/activists-protest-future-nyc-amazon-headquarters-cyber-monday/,,,,
Portland,Wimbledon Square and Gardens apartments,Multnomah,OR,US,2018-11-26,at least a dozen,12,,12,,,Portland Tenants United,protesting living conditions at Portland apartment complex,0,protest; press conference,0,0,0,0,0,1,https://www.portlandmercury.com/blogtown/2018/11/26/24845710/tenants-protest-landlord-neglect-at-massive-southeast-apartment-complex,https://reedquest.org/articles/2018/12/7/war-at-the-wimbledons,https://www.facebook.com/events/2091925460851375/,,
Raleigh,Wake County Detention Center,Wake,NC,US,2018-11-26,count pic,30,,50,,,Holocaust and Genocide Studies Program,protesting detention of undocumented man,1,prayer vigil; protest,0,0,0,0,1,1,https://twitter.com/WRALSarah/status/1065982711985315841,,,,
Spokane,Spokane City Hall,Spokane,WA,US,2018-11-26,Several dozen,36,,36,,,general protestors,protesting for homeless,0,protest,0,0,0,0,1,1,https://www.kxly.com/news/dozens-protest-for-homeless-resources-in-spokane/893121309,,,,
St. Louis,Mercy Hospital South,St. Louis,MO,US,2018-11-26,A group of people,,,,,,general protestors,protesting alleged firing of nurse based on her refusal to get a flu vaccination for religious reasons,0,protest,0,0,0,0,1,1,https://www.foxnews.com/health/missouri-nurse-allegedly-fired-from-hospital-after-refusing-to-receive-flu-shot,,,,
Tupelo,Tupelo Regional Airport,Lee,MS,US,2018-11-26,several thousand,3000,,3000,,,Trump campaign,"supporting campaign of Sen. Hyde-Smith (R-MS) in runoff election, for President Trump",2,rally,0,0,0,0,1,1,https://www.washingtonpost.com/politics/race-is-always-the-key-trump-dives-into-cultural-firestorm-in-mississippi-senate-race/2018/11/26/a9b4f6fa-f19c-11e8-aeea-b85fd44449f5_story.html?utm_term=.25d191baf22a,http://www.djournal.com/news/local/shelton-criticized-for-trump-rally-absence/article_6e72b0a5-4b34-5026-88d8-ccb54b1a73c1.html,,feat. President Trump,
Los Angeles,Los Angeles County hospitals and community-based clinics,Los Angeles,CA,US,2018-11-27,,,,,,,general protestors,Protesting unsafe patient-nurse ratios,0,Protest,0,0,0,0,1,1,https://www.latimes.com/local/lanow/la-me-ln-nurses-strike-20181126-story.html,,,,
Parkland,Outside Marjory Stoneman Douglas High School ,Broward,FL,US,2018-11-27,about 54,54,,54,,,High school teachers,protesting the reassignment of 4 of the High School administrators; education,0,protest,0,0,0,0,1,1,https://www.local10.com/news/parkland-school-shooting/bring-them-back-teachers-demand-of-4-stoneman-douglas-staffers-reassigned,https://miami.cbslocal.com/2018/11/27/msd-principal-outraged-at-reassignment/,https://www.ocala.com/news/20181127/parkland-teachers-protest-reassignment-of-administrators/1,,
Parkland,Outside Marjory Stoneman Douglas High School ,Broward,FL,US,2018-11-27,dozens,24,,24,,,High school students,protesting the reassignment of 4 of the High School administrators; education,0,walk-out,0,0,0,0,0,1,https://thehill.com/blogs/blog-briefing-room/news/418519-parkland-students-hold-walkout-to-protest-schools-move-to,,,walk-out followed the teachers protest that same morning,
Raleigh,State Legislative Building,Wake,NC,US,2018-11-27,hundreds,200,,200,,,NAACP,"Protest voter ID bill, for voting rights",1,Rally,0,0,0,0,1,1,https://www.newsobserver.com/news/politics-government/article222209415.html,,,,
Sappington,Mercy South Hospital,St. Louis,MO,US,2018-11-27,,,,,,,general protestors,Protesting hospital flu shot policy,0,Protest,0,0,0,0,1,1,https://www.stltoday.com/news/local/metro/flu-shot-policy-prompts-protest-at-mercy-south-after-nurse/article_bcf9c6c8-2381-5e66-aec1-c42c2d669089.html,,,,
Twin Lakes Township,Off County Road 61,Carlton,MN,US,2018-11-27,seven,7,,7,,,general protestors,Opposed to construction of Enbridge Energy's  Line 3 oil pipelines,0,Protest,3,0,0,0,1,1,https://www.duluthnewstribune.com/news/4534889-line-3-protesters-arrested-charged-trespassing-carlton-county,,,,
Wilder,Wilder Elementary School,Canyon,ID,US,2018-11-27,,,,,,,general protestors,Against the Trump administration and their actions,1,Rally ,0,0,0,0,1,1,https://www.idahostatesman.com/news/politics-government/article222242020.html,,,,
Amherst,"University of Massachusetts, Amherst",Hampshire,MA,US,2018-11-28,about 30,30,,30,,,UMass Graduate Employee Organization,protesting Sean Spicer's talk at the university,1,protest,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2018/11/28/umass-spicer-draws-crowd-protesters/ihG7UYluJmUPPPLrwvfN8L/story.html,https://boston.cbslocal.com/2018/11/28/sean-spicer-umass-amherst-protests/,,,
Los Angeles,Hall of Justice,,CA,US,2018-11-28,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
San Luis Obispo,California Polytechnic State University,Santa Cruz,CA,US,2018-11-28,na,5,,5,,,students,"protesting against Raytheon being at a career fair, which produces military weapons",0,protest,0,0,0,0,1,1,https://www.sanluisobispo.com/latest-news/article222384960.html,,,,
Spokane,Outside City Hall,Spokane,WA,US,2018-11-28,,,,,,,general protesters,protesting against the lack of beds available in shelters for homeless people,0,protest,0,0,0,0,1,1,https://www.kxly.com/news/homeless-and-activists-protest-lack-of-shelter-space-in-front-of-city-hall/897170488,,,,
Lawrence,Common and Amesbury St,Essex,MA,US,2018-11-29,40 to 50,40,,50,,,general protestors,protesting against the removal of homeless people from a garage,0,vigil,0,0,0,0,1,1,https://www.eagletribune.com/news/merrimack_valley/teens-protest-removal-of-homeless-in-lawrence/article_79258112-238c-5bc0-8423-28ca67b833b3.html,,,,
Los Angeles,UCLA,Los Angeles,CA,US,2018-11-29,,,,,,,Students and the AFSCME union,protesting against a pay gap and bias that the university did not address,0,protest,0,0,0,0,1,1,http://dailybruin.com/2018/11/29/afscme-and-students-protest-stalled-negotiations-at-ucla-medal-ceremony/,,,,
New York,Twitter HQ; Manhattan,New York,NY,US,2018-11-29,na,1,,1,,,general protester,protesting being banned from Twitter for anti-Islamic tweets,2,protest,0,0,0,0,1,1,https://twitter.com/willsommer/status/1068244727298953216?s=19,https://thehill.com/policy/technology/418997-far-right-activist-handcuffs-herself-to-twitter-office-to-protest-being,,,
Atlanta,Henderson Mill Elementary School,Fulton,GA,US,2018-11-30,several dozen,36,,36,,,general protestors,protesting firing of local teacher,0,protest,0,0,0,0,1,1,https://www.ajc.com/news/local-education/dozens-rally-for-dekalb-teacher-suspended-over-student-punishment/5u8lZf31lls3LNKoWUyIPN/,,,,
Brooklyn ,Brooklyn Museum ,Kings,NY,US,2018-11-30,A group of people,,,,,,general protestors ,anti-colonization; protesting the display of art wrongly taken during colonialism ,0,protest,0,0,0,0,1,1,http://www.artnews.com/2018/12/21/year-protest-met-chapel-hill-kochi-beyond/,,,,
Gainesville,Ignite Life Center,Alachua,FL,US,2018-11-30,About 60,60,,60,,,general protestors,"protesting anti-LGBTQ conference, conversion therapy",0,protest,0,0,0,0,1,1,https://www.alligator.org/news/marchers-protest-church-conference-alleges-conversion-therapy/article_8252af9c-f662-11e8-ad17-07e9cf1175d2.html,,,,
Hartford,Abraham A. Ribicoff Federal Building and Courthouse,Hartford,CT,US,2018-11-30,about 200,200,,200,,,general protestors,protesting ICE,1,protest,0,0,0,0,1,1,http://www.wnpr.org/post/protesters-harden-approach-support-undocumented-immigrant-sanctuary,https://www.courant.com/news/connecticut/hc-news-hartford-immigration-protest-20181130-story.html,,,
Minneapolis,Minneapolis Federal Building,Hennepin,MN,US,2018-11-30,About 7000,7000,,7000,,,Immigrant Movement for Justice,pro-immigrant rights; anti-ICE,1,protest,0,0,0,0,1,1,https://www.teaparty.org/minnesota-leftists-rally-support-migrant-invasion-336160/,https://www.mprnews.org/story/2018/06/30/minneapolis-marchers-protest-federal-trump-immigration-policy,,,
New Haven,Outside the federal building,New Haven,CT,US,2018-11-30,about 200,200,,200,,,general protesters,protesting against the deportation of Nelson Pinos,1,protest,0,0,0,0,1,1,https://www.courant.com/news/connecticut/hc-news-hartford-immigration-protest-20181130-story.html,,,,
Providence ,RISD Museum ,Providence,RI,US,2018-11-30,na,30,,30,,,general protestors ,anti-colonization; protesting the display of art wrongly taken during colonialism ,0,protest,0,0,0,0,1,1,http://www.artnews.com/2018/12/21/year-protest-met-chapel-hill-kochi-beyond/,https://www.artandeducation.net/news/231142/demonstrators-protest-looted-benin-bronze-in-risd-museum-collection,,,
Washington,outside the Capitol,DC,DC,US,2018-11-30,,,,,,,general protestors,rallying for a Green New Deal,1,rally,0,0,0,0,1,1,https://thehill.com/policy/energy-environment/419117-dems-rally-for-green-new-deal,,,,
Winona,Central Park,Winona,MN,US,2018-11-30,About 30,30,,30,,,general protestors,"protesting response to US asylum seekers; for refugees, for immigration; pro-Christian",1,protest,0,0,0,0,1,1,https://www.winonadailynews.com/news/local/a-refugee-has-a-right-to-be-heard-winonans-protest/article_eda08dc4-d38d-5068-bf52-46417c02bb28.html,,,,
